row_type,model,dataset,plane,n_qubits,eval_split,trial,seed,epoch,train_loss,train_acc,test_loss,test_acc,test_macro_f1,test_balanced_acc,precision,recall,f1,macro_f1,balanced_acc,sensitivity,specificity,auc,tn,fp,fn,tp,lr,convergence_status,failure_count,success_count,failure_rate,failure_macro_f1_threshold,failure_balanced_acc_threshold
final,hybrid,oasis-2,coronal,2,original,1,42,10,0.8295600190758705,0.5,0.8107736576348543,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.810546875,0,32,0,32,0.002,stuck,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,1,42,10,0.8295600190758705,0.5,0.8107736576348543,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.810546875,0,32,0,32,0.002,stuck,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,2,43,1,0.8517502099275589,0.5,0.8117517493665218,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,2,43,2,0.8020243532955647,0.5,0.7885777428746223,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,2,43,3,0.7772023491561413,0.5,0.756861250847578,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,2,43,4,0.7466999366879463,0.5,0.7409264780580997,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,2,43,5,0.7341335453093052,0.5,0.7248112335801125,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,2,43,6,0.7208989672362804,0.5,0.7110968604683876,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,2,43,7,0.7006727568805218,0.5,0.6954593397676945,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,2,43,8,0.6831443309783936,0.5,0.6717987507581711,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,2,43,9,0.6531261317431927,0.5,0.639097586274147,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,2,43,10,0.60380470007658,0.5,0.6514054611325264,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,2,43,10,0.60380470007658,0.5,0.6514054611325264,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.9130859375,0,32,0,32,0.002,stuck,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,2,43,10,0.60380470007658,0.5,0.6514054611325264,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.9130859375,0,32,0,32,0.002,stuck,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,1,0.7241761311888695,0.515625,0.6795182302594185,0.703125,0.6744310575635877,0.703125,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,2,0.6847701258957386,0.5703125,0.656060341745615,0.515625,0.3671451355661882,0.515625,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,3,0.6328607182949781,0.6953125,0.6170620806515217,0.8125,0.8125,0.8125,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,4,0.5929123554378748,0.6875,0.6353197917342186,0.703125,0.6744310575635877,0.703125,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,5,0.5751536283642054,0.75,0.531025841832161,0.890625,0.8893007165801828,0.890625,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,6,0.5183590427041054,0.8671875,0.4969830885529518,0.890625,0.8893007165801828,0.890625,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,7,0.48755874671041965,0.8359375,0.4137801565229893,0.984375,0.9843711843711844,0.984375,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,8,0.41355922631919384,0.9140625,0.38313402980566025,0.953125,0.9531135531135531,0.953125,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,9,0.3721536248922348,0.9375,0.36035674437880516,0.953125,0.9531135531135531,0.953125,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,10,0.3461990365758538,0.9296875,0.30573559552431107,0.953125,0.9531135531135531,0.953125,,,,,,,,,,,,,0.002,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,3,44,10,0.3461990365758538,0.9296875,0.30573559552431107,0.953125,0.9531135531135531,0.953125,0.967741935483871,0.9375,0.9523809523809523,0.9531135531135531,0.953125,0.9375,0.96875,0.9970703125,31,1,2,30,0.002,converged,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,3,44,10,0.3461990365758538,0.9296875,0.30573559552431107,0.953125,0.9531135531135531,0.953125,0.967741935483871,0.9375,0.9523809523809523,0.9531135531135531,0.953125,0.9375,0.96875,0.9970703125,31,1,2,30,0.002,converged,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,1,0.7055447548627853,0.546875,0.6783426702022552,0.640625,0.6333748443337484,0.640625,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,2,0.7616889774799347,0.4765625,0.709815263748169,0.390625,0.2808988764044944,0.390625,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,3,0.7899900935590267,0.40625,0.7113786041736603,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,4,0.7360688596963882,0.5,0.711328350007534,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,5,0.7612515948712826,0.4296875,0.7165965139865875,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,6,0.694234237074852,0.546875,0.7177015580236912,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,7,0.6887297220528126,0.5546875,0.6925460398197174,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,8,0.7022312209010124,0.4921875,0.7194576039910316,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,9,0.7001481652259827,0.5546875,0.699962668120861,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,10,0.7052152194082737,0.5078125,0.7333823516964912,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,4,45,10,0.7052152194082737,0.5078125,0.7333823516964912,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.6748046875,0,32,0,32,0.002,stuck,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,4,45,10,0.7052152194082737,0.5078125,0.7333823516964912,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.6748046875,0,32,0,32,0.002,stuck,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,1,0.6809763573110104,0.546875,0.68017752841115,0.640625,0.6251591545709193,0.640625,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,2,0.712112121284008,0.4765625,0.7235408201813698,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,3,0.7124050930142403,0.4375,0.6724869012832642,0.75,0.7497556207233627,0.75,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,4,0.6685570403933525,0.578125,0.6672632768750191,0.546875,0.4298003072196621,0.546875,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,5,0.6503493823111057,0.65625,0.6429402157664299,0.875,0.8738916256157635,0.875,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,6,0.609550666064024,0.765625,0.5973031371831894,0.875,0.873015873015873,0.875,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,7,0.5687117055058479,0.875,0.5326993428170681,0.90625,0.906158357771261,0.90625,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,8,0.5009202379733324,0.8984375,0.48595501482486725,0.90625,0.9054187192118226,0.90625,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,9,0.4401368647813797,0.9375,0.4492889270186424,0.890625,0.8893007165801828,0.890625,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,10,0.3984622601419687,0.921875,0.44478555768728256,0.90625,0.9054187192118226,0.90625,,,,,,,,,,,,,0.002,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,5,46,10,0.3984622601419687,0.921875,0.44478555768728256,0.90625,0.9054187192118226,0.90625,0.8421052631578947,1.0,0.9142857142857143,0.9054187192118226,0.90625,1.0,0.8125,0.9873046875,26,6,0,32,0.002,converged,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,5,46,10,0.3984622601419687,0.921875,0.44478555768728256,0.90625,0.9054187192118226,0.90625,0.8421052631578947,1.0,0.9142857142857143,0.9054187192118226,0.90625,1.0,0.8125,0.9873046875,26,6,0,32,0.002,converged,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,1,0.8435510061681271,0.5,0.7983147203922272,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,2,0.789204565808177,0.5,0.7684822380542755,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,3,0.7616718523204327,0.5,0.7419683635234833,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,4,0.7388230971992016,0.5,0.7242434620857239,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,5,0.7228509746491909,0.5,0.7163077592849731,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,6,0.7254972867667675,0.5,0.7082781866192818,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,7,0.7024599872529507,0.5,0.6998122334480286,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,8,0.7005055695772171,0.5,0.6964023113250732,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,9,0.6923260353505611,0.5,0.694775678217411,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,10,0.696482926607132,0.5,0.6935231685638428,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,6,47,10,0.696482926607132,0.5,0.6935231685638428,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.484375,0,32,0,32,0.002,stuck,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,6,47,10,0.696482926607132,0.5,0.6935231685638428,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.484375,0,32,0,32,0.002,stuck,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,1,0.6667567752301693,0.6015625,0.5730348862707615,0.671875,0.6322845417236662,0.671875,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,2,0.5398153252899647,0.828125,0.4400096647441387,0.953125,0.9530217763640811,0.953125,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,3,0.4695085734128952,0.8828125,0.4057648032903671,0.90625,0.90625,0.90625,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,4,0.40751300752162933,0.9765625,0.43706727772951126,0.890625,0.8903841448495229,0.890625,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,5,0.3848279081285,0.9296875,0.4245572164654732,0.9375,0.9372549019607843,0.9375,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,6,0.42317607812583447,0.8671875,0.34717974066734314,0.9375,0.9375,0.9375,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,7,0.3416057899594307,0.9609375,0.34183841198682785,0.953125,0.9530217763640811,0.953125,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,8,0.3238644627854228,0.9375,0.28110305219888687,1.0,1.0,1.0,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,9,0.2795336889103055,0.96875,0.26198733039200306,0.984375,0.9843711843711844,0.984375,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,10,0.2599112205207348,0.9765625,0.26457866840064526,0.96875,0.9687194525904204,0.96875,,,,,,,,,,,,,0.002,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,7,48,10,0.2599112205207348,0.9765625,0.26457866840064526,0.96875,0.9687194525904204,0.96875,1.0,0.9375,0.967741935483871,0.9687194525904204,0.96875,0.9375,1.0,0.998046875,32,0,2,30,0.002,converged,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,7,48,10,0.2599112205207348,0.9765625,0.26457866840064526,0.96875,0.9687194525904204,0.96875,1.0,0.9375,0.967741935483871,0.9687194525904204,0.96875,0.9375,1.0,0.998046875,32,0,2,30,0.002,converged,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,1,0.7652664296329021,0.484375,0.6639542430639267,0.71875,0.7,0.71875,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,2,0.6907625161111355,0.4921875,0.7016980797052383,0.375,0.2727272727272727,0.375,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,3,0.6693887189030647,0.671875,0.683729812502861,0.640625,0.6251591545709193,0.640625,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,4,0.6353506520390511,0.671875,0.5666779540479183,0.703125,0.6940880503144654,0.703125,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,5,0.5642845220863819,0.734375,0.5407643765211105,0.71875,0.7,0.71875,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,6,0.4848240502178669,0.796875,0.49125538766384125,0.859375,0.8585114222549741,0.859375,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,7,0.41816725581884384,0.90625,0.41243287920951843,0.9375,0.9375,0.9375,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,8,0.3691585473716259,0.90625,0.32575075328350067,0.921875,0.9213952345860967,0.921875,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,9,0.3574804924428463,0.90625,0.278185972943902,1.0,1.0,1.0,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,10,0.285448526032269,0.9375,0.2512025833129883,0.984375,0.9843711843711844,0.984375,,,,,,,,,,,,,0.002,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,8,49,10,0.285448526032269,0.9375,0.2512025833129883,0.984375,0.9843711843711844,0.984375,0.9696969696969697,1.0,0.9846153846153847,0.9843711843711844,0.984375,1.0,0.96875,1.0,31,1,0,32,0.002,converged,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,8,49,10,0.285448526032269,0.9375,0.2512025833129883,0.984375,0.9843711843711844,0.984375,0.9696969696969697,1.0,0.9846153846153847,0.9843711843711844,0.984375,1.0,0.96875,1.0,31,1,0,32,0.002,converged,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,1,0.7027683481574059,0.484375,0.6934104412794113,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,2,0.6920179389417171,0.5234375,0.6887894123792648,0.515625,0.48747093774218553,0.515625,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,3,0.6997227519750595,0.46875,0.6952478215098381,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,4,0.6873010694980621,0.5234375,0.6808512508869171,0.671875,0.6469661150512214,0.671875,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,5,0.6785912476480007,0.6171875,0.6716181114315987,0.6875,0.6536796536796536,0.6875,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,6,0.6681449189782143,0.640625,0.664085179567337,0.734375,0.7189356755360372,0.734375,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,7,0.6556893214583397,0.7265625,0.6479390561580658,0.796875,0.7906918238993711,0.796875,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,8,0.6376961916685104,0.7421875,0.6267301589250565,0.9375,0.9375,0.9375,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,9,0.6342343129217625,0.7421875,0.5916099101305008,0.90625,0.9054187192118226,0.90625,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,10,0.6013937778770924,0.8046875,0.5689690560102463,0.921875,0.9213952345860967,0.921875,,,,,,,,,,,,,0.002,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,9,50,10,0.6013937778770924,0.8046875,0.5689690560102463,0.921875,0.9213952345860967,0.921875,0.8648648648648649,1.0,0.927536231884058,0.9213952345860967,0.921875,1.0,0.84375,0.9951171875,27,5,0,32,0.002,converged,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,9,50,10,0.6013937778770924,0.8046875,0.5689690560102463,0.921875,0.9213952345860967,0.921875,0.8648648648648649,1.0,0.927536231884058,0.9213952345860967,0.921875,1.0,0.84375,0.9951171875,27,5,0,32,0.002,converged,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,1,0.8340821973979473,0.4609375,0.9163373876363039,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,2,0.8128804974257946,0.46875,0.8028621710836887,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,3,0.7683516517281532,0.4453125,0.8659264221787453,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,4,0.716898325830698,0.5234375,0.85111054033041,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,5,0.7183414846658707,0.5078125,0.8336460590362549,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,6,0.7130209617316723,0.53125,0.7723832689225674,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,7,0.7257015444338322,0.4921875,0.7333254888653755,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,8,0.7127157561480999,0.5,0.6922647133469582,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,9,0.7229689471423626,0.5234375,0.7319247536361217,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.002,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,10,0.7846661396324635,0.4921875,0.6986247673630714,0.484375,0.3263157894736842,0.484375,,,,,,,,,,,,,0.002,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,10,51,10,0.7846661396324635,0.4921875,0.6986247673630714,0.484375,0.3263157894736842,0.484375,0.0,0.0,0.0,0.3263157894736842,0.484375,0.0,0.96875,0.5224609375,31,1,32,0,0.002,stuck,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,10,51,10,0.7846661396324635,0.4921875,0.6986247673630714,0.484375,0.3263157894736842,0.484375,0.0,0.0,0.0,0.3263157894736842,0.484375,0.0,0.96875,0.5224609375,31,1,32,0,0.002,stuck,,,,0.4,0.55
summary,hybrid_mean,oasis-2,coronal,2,original,,,,0.5511143825948238,0.70703125,0.5422980867326259,0.721875,,,0.66444090332036,0.8875,0.7413226885316646,0.6392667266680094,0.721875,0.8875,0.55625,0.83828125,17.8,14.2,3.6,28.4,,summary,5,5,0.5,0.4,0.55
summary,hybrid_std,oasis-2,coronal,2,original,,,,0.2007317520474393,0.21106043871143285,0.19895987477071514,0.22597445237238656,,,0.30317520271251447,0.2968585521759479,0.2813268044530522,0.3080403622334681,0.22597445237238656,0.2968585521759479,0.45753244420477984,0.19539168316761646,14.641038214552955,14.641038214552955,9.499473669630333,9.499473669630333,,summary,,,,0.4,0.55
summary,hybrid_mean,oasis-2,coronal,2,balanced,,,,0.5511143825948238,0.70703125,0.5422980867326259,0.721875,,,0.66444090332036,0.8875,0.7413226885316646,0.6392667266680094,0.721875,0.8875,0.55625,0.83828125,17.8,14.2,3.6,28.4,,summary,5,5,0.5,0.4,0.55
summary,hybrid_std,oasis-2,coronal,2,balanced,,,,0.2007317520474393,0.21106043871143285,0.19895987477071514,0.22597445237238656,,,0.30317520271251447,0.2968585521759479,0.2813268044530522,0.3080403622334681,0.22597445237238656,0.2968585521759479,0.45753244420477984,0.19539168316761646,14.641038214552955,14.641038214552955,9.499473669630333,9.499473669630333,,summary,,,,0.4,0.55
