row_type,model,dataset,plane,n_qubits,eval_split,trial,seed,epoch,train_loss,train_acc,test_loss,test_acc,test_macro_f1,test_balanced_acc,precision,recall,f1,macro_f1,balanced_acc,sensitivity,specificity,auc,tn,fp,fn,tp,lr,convergence_status,failure_count,success_count,failure_rate,failure_macro_f1_threshold,failure_balanced_acc_threshold
final,hybrid,oasis-2,coronal,2,original,2,43,10,0.7751638032495975,0.5,0.771175742149353,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.669921875,0,32,0,32,0.0005,stuck,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,2,43,10,0.7751638032495975,0.5,0.771175742149353,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.669921875,0,32,0,32,0.0005,stuck,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,1,0.7039264030754566,0.53125,0.7005239874124527,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,2,0.7427725978195667,0.390625,0.6896916180849075,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,3,0.7025099769234657,0.4765625,0.6855330988764763,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,4,0.7032299190759659,0.515625,0.6788738965988159,0.53125,0.3992490613266583,0.53125,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,5,0.6786606833338737,0.546875,0.6623116582632065,0.609375,0.5390377412849323,0.609375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,6,0.6627784743905067,0.5625,0.6427049525082111,0.625,0.5636363636363637,0.625,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,7,0.6260299403220415,0.6328125,0.6132636778056622,0.65625,0.6101882613510521,0.65625,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,8,0.574247445911169,0.7734375,0.5760161690413952,0.84375,0.8398398398398399,0.84375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,9,0.5702824890613556,0.7890625,0.5406658351421356,0.9375,0.9372549019607843,0.9375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,3,44,10,0.5330801289528608,0.8515625,0.522077489644289,0.9375,0.9374389051808407,0.9375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,3,44,10,0.5330801289528608,0.8515625,0.522077489644289,0.9375,0.9374389051808407,0.9375,0.9117647058823529,0.96875,0.9393939393939394,0.9374389051808407,0.9375,0.96875,0.90625,0.9765625,29,3,1,31,0.0005,converged,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,3,44,10,0.5330801289528608,0.8515625,0.522077489644289,0.9375,0.9374389051808407,0.9375,0.9117647058823529,0.96875,0.9393939393939394,0.9374389051808407,0.9375,0.96875,0.90625,0.9765625,29,3,1,31,0.0005,converged,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,1,0.7184664085507393,0.484375,0.6944849640130997,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,2,0.7040874138474464,0.484375,0.6984497159719467,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,3,0.7010270655155182,0.515625,0.6903708353638649,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,4,0.7022429704666138,0.515625,0.6902680397033691,0.53125,0.3992490613266583,0.53125,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,5,0.6900554895401001,0.4765625,0.6894738152623177,0.515625,0.45718194254445965,0.515625,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,6,0.685216635465622,0.53125,0.6902700215578079,0.53125,0.3992490613266583,0.53125,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,7,0.6733308807015419,0.59375,0.6732867807149887,0.453125,0.4213381555153707,0.453125,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,8,0.62771250680089,0.7109375,0.6690476760268211,0.59375,0.5901477832512315,0.59375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,9,0.6209344156086445,0.6953125,0.6427496187388897,0.609375,0.571619812583668,0.609375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,4,45,10,0.5776719190180302,0.7890625,0.610536489635706,0.625,0.6,0.625,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,4,45,10,0.5776719190180302,0.7890625,0.610536489635706,0.625,0.6,0.625,0.75,0.375,0.5,0.6,0.625,0.375,0.875,0.8115234375,28,4,20,12,0.0005,converged,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,4,45,10,0.5776719190180302,0.7890625,0.610536489635706,0.625,0.6,0.625,0.75,0.375,0.5,0.6,0.625,0.375,0.875,0.8115234375,28,4,20,12,0.0005,converged,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,1,0.7086028903722763,0.4921875,0.6751694157719612,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,2,0.6625752039253712,0.609375,0.6491143181920052,0.84375,0.8435972629521017,0.84375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,3,0.6283807791769505,0.734375,0.6048849821090698,0.84375,0.84375,0.84375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,4,0.5683922693133354,0.8125,0.5727698653936386,0.859375,0.8585114222549741,0.859375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,5,0.5301019381731749,0.90625,0.5555457510054111,0.875,0.8748778103616813,0.875,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,6,0.48964713141322136,0.8984375,0.49311568960547447,0.796875,0.7881334351922588,0.796875,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,7,0.41462851129472256,0.9453125,0.4445635639131069,0.921875,0.9218559218559219,0.921875,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,8,0.394644008949399,0.9453125,0.44292664527893066,0.859375,0.8565379825653798,0.859375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,9,0.35624587908387184,0.9765625,0.45550816133618355,0.828125,0.8228930817610063,0.828125,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,5,46,10,0.35776999220252037,0.9765625,0.399935569614172,0.953125,0.9530217763640811,0.953125,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,5,46,10,0.35776999220252037,0.9765625,0.399935569614172,0.953125,0.9530217763640811,0.953125,0.9142857142857143,1.0,0.9552238805970149,0.9530217763640811,0.953125,1.0,0.90625,0.9873046875,29,3,0,32,0.0005,converged,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,5,46,10,0.35776999220252037,0.9765625,0.399935569614172,0.953125,0.9530217763640811,0.953125,0.9142857142857143,1.0,0.9552238805970149,0.9530217763640811,0.953125,1.0,0.90625,0.9873046875,29,3,0,32,0.0005,converged,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,1,0.8519885167479515,0.5,0.8187513686716557,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,2,0.8248855788260698,0.5,0.8097111396491528,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,3,0.8121026866137981,0.5,0.7990022413432598,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,4,0.8044834043830633,0.5,0.7922752499580383,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,5,0.7923746854066849,0.5,0.7855000793933868,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,6,0.7913727723062038,0.5,0.7779285162687302,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,7,0.7776288986206055,0.5,0.7718686237931252,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,8,0.7730845734477043,0.5,0.7623012885451317,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,9,0.760522386059165,0.5,0.7561178803443909,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,6,47,10,0.7570728585124016,0.5,0.7507164254784584,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,6,47,10,0.7570728585124016,0.5,0.7507164254784584,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.46923828125,0,32,0,32,0.0005,stuck,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,6,47,10,0.7570728585124016,0.5,0.7507164254784584,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.46923828125,0,32,0,32,0.0005,stuck,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,1,0.7016580663621426,0.5,0.666079007089138,0.53125,0.3992490613266583,0.53125,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,2,0.6197931058704853,0.765625,0.5642835199832916,0.8125,0.8056680161943319,0.8125,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,3,0.5490243341773748,0.8515625,0.5007326938211918,0.890625,0.8903841448495229,0.890625,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,4,0.48144119419157505,0.875,0.45928677171468735,0.890625,0.8899533284205354,0.890625,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,5,0.4257618673145771,0.96875,0.4288400374352932,0.9375,0.9375,0.9375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,6,0.41507857106626034,0.9453125,0.3990613631904125,0.953125,0.9531135531135531,0.953125,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,7,0.38983649015426636,0.96875,0.390516709536314,0.96875,0.9687194525904204,0.96875,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,8,0.38154879771173,0.96875,0.3612515851855278,0.984375,0.9843711843711844,0.984375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,9,0.36522769182920456,0.9765625,0.34624477475881577,1.0,1.0,1.0,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,7,48,10,0.34067434072494507,1.0,0.3437003344297409,0.984375,0.9843711843711844,0.984375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,7,48,10,0.34067434072494507,1.0,0.3437003344297409,0.984375,0.9843711843711844,0.984375,1.0,0.96875,0.9841269841269841,0.9843711843711844,0.984375,0.96875,1.0,1.0,32,0,1,31,0.0005,converged,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,7,48,10,0.34067434072494507,1.0,0.3437003344297409,0.984375,0.9843711843711844,0.984375,1.0,0.96875,0.9841269841269841,0.9843711843711844,0.984375,0.96875,1.0,1.0,32,0,1,31,0.0005,converged,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,1,0.8339239992201328,0.5,0.6900558546185493,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,2,0.7015762627124786,0.53125,0.6926797330379486,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,3,0.7098087407648563,0.4609375,0.7199710384011269,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,4,0.7418529242277145,0.4609375,0.6937363371253014,0.53125,0.45454545454545453,0.53125,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,5,0.6825033277273178,0.546875,0.6963767558336258,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,6,0.6830819062888622,0.515625,0.6946395263075829,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,7,0.6715756170451641,0.6015625,0.6961161121726036,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,8,0.6794387996196747,0.6171875,0.6911290138959885,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,9,0.6786994785070419,0.609375,0.6983947604894638,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,8,49,10,0.6738296933472157,0.640625,0.6776556670665741,0.609375,0.5390377412849323,0.609375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,8,49,10,0.6738296933472157,0.640625,0.6776556670665741,0.609375,0.5390377412849323,0.609375,1.0,0.21875,0.358974358974359,0.5390377412849323,0.609375,0.21875,1.0,0.8759765625,32,0,25,7,0.0005,converged,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,8,49,10,0.6738296933472157,0.640625,0.6776556670665741,0.609375,0.5390377412849323,0.609375,1.0,0.21875,0.358974358974359,0.5390377412849323,0.609375,0.21875,1.0,0.8759765625,32,0,25,7,0.0005,converged,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,1,0.696345217525959,0.5,0.6954558938741684,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,2,0.6957425847649574,0.5,0.6953895539045334,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,3,0.6948485895991325,0.5,0.6919212192296982,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,4,0.6896686926484108,0.53125,0.6764813661575317,0.84375,0.8423645320197044,0.84375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,5,0.6948078386485577,0.484375,0.696951225399971,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,6,0.6760976761579514,0.546875,0.6666650250554085,0.625,0.574750830564784,0.625,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,7,0.6491644643247128,0.6796875,0.6387840062379837,0.75,0.7477832512315271,0.75,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,8,0.636832844465971,0.671875,0.6595780700445175,0.609375,0.5390377412849323,0.609375,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,9,0.6231818944215775,0.75,0.6100936606526375,0.8125,0.8056680161943319,0.8125,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,9,50,10,0.6061071678996086,0.8359375,0.644569881260395,0.671875,0.6322845417236662,0.671875,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,9,50,10,0.6061071678996086,0.8359375,0.644569881260395,0.671875,0.6322845417236662,0.671875,0.6037735849056604,1.0,0.7529411764705882,0.6322845417236662,0.671875,1.0,0.34375,0.9013671875,11,21,0,32,0.0005,converged,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,9,50,10,0.6061071678996086,0.8359375,0.644569881260395,0.671875,0.6322845417236662,0.671875,0.6037735849056604,1.0,0.7529411764705882,0.6322845417236662,0.671875,1.0,0.34375,0.9013671875,11,21,0,32,0.0005,converged,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,1,0.757587656378746,0.4453125,0.7565950714051723,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,2,0.7495364807546139,0.5,0.7096095234155655,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,3,0.7210318259894848,0.5234375,0.700663685798645,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,4,0.693269569426775,0.59375,0.7247525528073311,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,5,0.7397788763046265,0.5,0.7498574107885361,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,6,0.746427871286869,0.5,0.7429146319627762,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,7,0.731886237859726,0.5,0.7330528646707535,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,8,0.6940534487366676,0.5234375,0.6641302183270454,0.640625,0.5972640218878249,0.640625,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,9,0.6368184052407742,0.6953125,0.6440539546310902,0.578125,0.4867834867834868,0.578125,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
epoch,hybrid,oasis-2,coronal,2,original,10,51,10,0.6171916984021664,0.6796875,0.6210590973496437,0.6875,0.6825396825396826,0.6875,,,,,,,,,,,,,0.0005,,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,original,10,51,10,0.6171916984021664,0.6796875,0.6210590973496437,0.6875,0.6825396825396826,0.6875,0.65,0.8125,0.7222222222222222,0.6825396825396826,0.6875,0.8125,0.5625,0.8369140625,18,14,6,26,0.0005,converged,,,,0.4,0.55
final,hybrid,oasis-2,coronal,2,balanced,10,51,10,0.6171916984021664,0.6796875,0.6210590973496437,0.6875,0.6825396825396826,0.6875,0.65,0.8125,0.7222222222222222,0.6825396825396826,0.6875,0.8125,0.5625,0.8369140625,18,14,6,26,0.0005,converged,,,,0.4,0.55
summary,hybrid_mean,oasis-2,coronal,2,original,,,,0.6420767737552524,0.72734375,0.6444647002965211,0.696875,,,0.7329824005073727,0.834375,0.7212882561785108,0.6328693831464387,0.696875,0.834375,0.559375,0.821533203125,17.9,14.1,5.3,26.7,,summary,3,7,0.3,0.4,0.55
summary,hybrid_std,oasis-2,coronal,2,original,,,,0.2265611039122055,0.1822992929952349,0.2014534063325532,0.1833126172007808,,,0.19853055017654056,0.27636380574344394,0.1901508213340903,0.24501662277416278,0.1833126172007808,0.27636380574344394,0.41397699588866044,0.16073715183532727,13.247263868437134,13.247263868437134,8.843641783790206,8.843641783790206,,summary,,,,0.4,0.55
summary,hybrid_mean,oasis-2,coronal,2,balanced,,,,0.6420767737552524,0.72734375,0.6444647002965211,0.696875,,,0.7329824005073727,0.834375,0.7212882561785108,0.6328693831464387,0.696875,0.834375,0.559375,0.821533203125,17.9,14.1,5.3,26.7,,summary,3,7,0.3,0.4,0.55
summary,hybrid_std,oasis-2,coronal,2,balanced,,,,0.2265611039122055,0.1822992929952349,0.2014534063325532,0.1833126172007808,,,0.19853055017654056,0.27636380574344394,0.1901508213340903,0.24501662277416278,0.1833126172007808,0.27636380574344394,0.41397699588866044,0.16073715183532727,13.247263868437134,13.247263868437134,8.843641783790206,8.843641783790206,,summary,,,,0.4,0.55
