model,dataset,plane,n_qubits,trial,seed,epoch,train_loss,train_acc,test_loss,test_acc,test_macro_f1,test_balanced_acc,qnn_grad_norm,qnn_weight_update_norm,fc2_grad_norm,fc2_weight_update_norm,fc3_grad_norm,fc3_weight_update_norm,convergence_status,failure_macro_f1_threshold,failure_balanced_acc_threshold
hybrid,oasis-2,coronal,2,2,43,4,0.8097782228142023,0.5,0.8090914413332939,0.5,0.3333333333333333,0.5,0.21388215152546763,0.0006384119369613472,0.7150123114969156,0.000350541418338335,0.6526744572795984,0.0004877126026387275,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,5,0.8064960390329361,0.5,0.7998558506369591,0.5,0.3333333333333333,0.5,0.17790245718788356,0.0007552581009804271,0.5212929536684169,0.00026903038517741087,0.6048487003341666,0.0005997646853701647,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,6,0.7995772175490856,0.5,0.7939047440886497,0.5,0.3333333333333333,0.5,0.1780032670358196,0.0006403654297173489,0.562048374244336,0.0002203841525036601,0.596299473694631,0.0005178192925098409,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,7,0.7898525111377239,0.5,0.7865949608385563,0.5,0.3333333333333333,0.5,0.19138967187609524,0.0007051344546198379,0.37849776436195093,0.000349093265644545,0.6401332993208463,0.0005721176554159147,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,8,0.7841389514505863,0.5,0.7808066569268703,0.5,0.3333333333333333,0.5,0.19164536049356684,0.0006291935187618947,0.37495226580763114,0.00012452294201892663,0.6521083290744891,0.0005062934011990036,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,9,0.77979576587677,0.5,0.7750048935413361,0.5,0.3333333333333333,0.5,0.1656322464114055,0.0006183057703310624,0.4538557268803768,0.0002306236715903004,0.5718432366844883,0.0005106360589306333,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,10,0.7751638032495975,0.5,0.771175742149353,0.5,0.3333333333333333,0.5,0.16283811395987868,0.0006216577749000862,0.4275258882456604,0.0001990044786995774,0.5403432469008667,0.0005064674150139757,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,1,0.7039264030754566,0.53125,0.7005239874124527,0.5,0.3333333333333333,0.5,0.08166601555421948,0.0005200197629164904,1.0267037936064567,0.0008124591695977075,0.32692546151997615,0.0003798666373961072,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,2,0.7427725978195667,0.390625,0.6896916180849075,0.5,0.3333333333333333,0.5,0.11025153868831694,0.0003470859346634825,1.422375755341725,0.00044595354291509034,0.31148674240090246,0.00019686170786637516,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,3,0.7025099769234657,0.4765625,0.6855330988764763,0.5,0.3333333333333333,0.5,0.09980799478944391,0.0002189837746300327,0.8867947474182554,0.00020768517771485042,0.34655210392465485,0.00016340583082416214,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,4,0.7032299190759659,0.515625,0.6788738965988159,0.53125,0.3992490613266583,0.53125,0.10103415086632594,0.0001551065631701931,0.9234651501527233,0.00016899801772202189,0.35843805639920345,0.00011950216648877064,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,5,0.6786606833338737,0.546875,0.6623116582632065,0.609375,0.5390377412849323,0.609375,0.09729998368857196,0.0002196552145505848,0.6664225173443661,0.0001478380514225786,0.3278122950837784,0.0001857077241253882,converged,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,6,0.6627784743905067,0.5625,0.6427049525082111,0.625,0.5636363636363637,0.625,0.12328290042933077,0.00028472496842368855,1.1756908597813545,0.00018794736762467614,0.37798407467258144,0.00022157053845228583,converged,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,7,0.6260299403220415,0.6328125,0.6132636778056622,0.65625,0.6101882613510521,0.65625,0.13282747566699982,0.0004264307017365354,1.1016785809318637,0.0002455030661334365,0.40648021841197657,0.00039362737616141725,converged,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,8,0.574247445911169,0.7734375,0.5760161690413952,0.84375,0.8398398398398399,0.84375,0.10685618780553341,0.0005257690736470977,0.7086913619650691,0.0002567864907254087,0.37127257449073203,0.0005545345481864549,converged,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,9,0.5702824890613556,0.7890625,0.5406658351421356,0.9375,0.9372549019607843,0.9375,0.12063511181622744,0.000586659823966329,0.8059845913944941,0.00028285427919338133,0.3965357840937027,0.0006359678686241243,converged,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,10,0.5330801289528608,0.8515625,0.522077489644289,0.9375,0.9374389051808407,0.9375,0.12231381656602025,0.0005948983634880278,0.9559484092256023,0.0004440483527771868,0.3832647680285732,0.0006307184780448515,converged,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,1,0.7184664085507393,0.484375,0.6944849640130997,0.5,0.3333333333333333,0.5,0.36615304090082645,0.0004474038951229886,1.642025962060504,0.0005161541051765327,0.46767717563380473,0.00037389202303125704,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,2,0.7040874138474464,0.484375,0.6984497159719467,0.5,0.3333333333333333,0.5,0.30165159818716347,0.00019028910719498526,1.3286994390967473,0.00028652598467009127,0.37598838378670774,0.00017046203970589235,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,3,0.7010270655155182,0.515625,0.6903708353638649,0.5,0.3333333333333333,0.5,0.21891269297339022,0.00014384081987373065,0.9403760200213382,0.00022993497262057116,0.27185979731968934,0.00010001641367798301,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,4,0.7022429704666138,0.515625,0.6902680397033691,0.53125,0.3992490613266583,0.53125,0.1934581723762676,0.000184219042694167,0.8813230671048004,0.000325136162241653,0.26483145610408554,0.00016363270378205838,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,5,0.6900554895401001,0.4765625,0.6894738152623177,0.515625,0.45718194254445965,0.515625,0.192423440865241,0.0001541311860364658,0.8587127875328757,0.0001857239712945597,0.23884946141518063,0.00011261136931513854,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,6,0.685216635465622,0.53125,0.6902700215578079,0.53125,0.3992490613266583,0.53125,0.23853161581791937,0.00010132118791261746,1.0715918249243395,0.000138936259878034,0.31089421655920557,7.272579750110223e-05,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,7,0.6733308807015419,0.59375,0.6732867807149887,0.453125,0.4213381555153707,0.453125,0.266726205823943,0.00015393977605526743,1.1950883341988678,0.00022024433479345194,0.33701140213391256,0.00011439231209479688,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,8,0.62771250680089,0.7109375,0.6690476760268211,0.59375,0.5901477832512315,0.59375,0.310054630972445,0.0002574334939708933,1.3795319163886646,0.00038505526471100814,0.40518885660594167,0.0002450040072788692,converged,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,9,0.6209344156086445,0.6953125,0.6427496187388897,0.609375,0.571619812583668,0.609375,0.2759816045872867,0.0004088317382411333,1.2726389592385998,0.00032640358864203904,0.3480248663873097,0.0003679055342142748,converged,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,10,0.5776719190180302,0.7890625,0.610536489635706,0.625,0.6,0.625,0.2001941902562976,0.0005134118000569288,0.8576847469751316,0.0005707589466035883,0.27534478355228603,0.0004978217471808314,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,1,0.7086028903722763,0.4921875,0.6751694157719612,0.5,0.3333333333333333,0.5,0.22468271921388805,0.00042644312725315103,1.3165419606938085,0.00051968638101638,0.3450087658704132,0.00029422918962031773,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,2,0.6625752039253712,0.609375,0.6491143181920052,0.84375,0.8435972629521017,0.84375,0.20184917887672782,0.00017897003840516845,1.1499268352582281,0.00042364160811822764,0.32003292157002317,0.00021239373963448187,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,3,0.6283807791769505,0.734375,0.6048849821090698,0.84375,0.84375,0.84375,0.24672786728478968,0.0003244461131544085,1.4203427737677807,0.0005484254206491314,0.3997786089959725,0.0004316993500783328,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,4,0.5683922693133354,0.8125,0.5727698653936386,0.859375,0.8585114222549741,0.859375,0.17873744759708643,0.0004863145968556637,0.8738274116661914,0.0006340309420858386,0.2889598225604129,0.0005412156798821389,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,5,0.5301019381731749,0.90625,0.5555457510054111,0.875,0.8748778103616813,0.875,0.2533511761575937,0.0007114306463336106,1.355385864972161,0.0006820887399412604,0.34950955859514155,0.0006527940955203189,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,6,0.48964713141322136,0.8984375,0.49311568960547447,0.796875,0.7881334351922588,0.796875,0.195792137645185,0.00070364437851822,1.1673055517078073,0.0008976150072846661,0.3752212140507241,0.000710140606601585,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,7,0.41462851129472256,0.9453125,0.4445635639131069,0.921875,0.9218559218559219,0.921875,0.1659539807587862,0.0005533654039027169,1.0736255080220471,0.0007104083347396479,0.4060552875241738,0.000757074580745404,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,8,0.394644008949399,0.9453125,0.44292664527893066,0.859375,0.8565379825653798,0.859375,0.1938017006032169,0.0005664504533342551,1.377277488546805,0.00038736067067434874,0.4767824653628351,0.0007425457623803803,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,9,0.35624587908387184,0.9765625,0.45550816133618355,0.828125,0.8228930817610063,0.828125,0.16719193267636,0.0005763785738963634,0.9066109082863514,0.0002400611236383477,0.43049621741312183,0.0007462025810516849,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,10,0.35776999220252037,0.9765625,0.399935569614172,0.953125,0.9530217763640811,0.953125,0.15138516458682716,0.0005698642726201797,1.295272389908542,0.00037335674822324566,0.4374350970423841,0.0006922655314643756,converged,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,1,0.8519885167479515,0.5,0.8187513686716557,0.5,0.3333333333333333,0.5,0.5191857889294624,0.0007900736927695107,0.9299017344906416,0.0007737884425063775,0.6095871922380879,0.0005841228330281496,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,2,0.8248855788260698,0.5,0.8097111396491528,0.5,0.3333333333333333,0.5,0.4823366994969547,0.0006594801998289768,0.38778218893688177,0.000261070364054604,0.5515965980010684,0.0005095421850303309,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,3,0.8121026866137981,0.5,0.7990022413432598,0.5,0.3333333333333333,0.5,0.4640459131915122,0.0007773597681079991,0.3905146283571004,0.00026982540814245116,0.5210408883615444,0.0005750215127746923,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,4,0.8044834043830633,0.5,0.7922752499580383,0.5,0.3333333333333333,0.5,0.48003110429272056,0.0007002898419159465,0.3708994096828435,0.00020079335669224527,0.5427393455794001,0.0005350993884111603,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,5,0.7923746854066849,0.5,0.7855000793933868,0.5,0.3333333333333333,0.5,0.43859667843207717,0.0007244322041515261,0.3619204610695587,0.00022104661339282728,0.495328316344206,0.0005425622374858781,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,6,0.7913727723062038,0.5,0.7779285162687302,0.5,0.3333333333333333,0.5,0.4260279764421284,0.0006730389541189652,0.5110835219529367,0.00040014456400646817,0.4821052364545224,0.0005215481302849852,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,7,0.7776288986206055,0.5,0.7718686237931252,0.5,0.3333333333333333,0.5,0.42694856878370047,0.0006676978991890792,0.333975019151303,0.00025216192805794585,0.4822337695888,0.0005080853461606888,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,8,0.7730845734477043,0.5,0.7623012885451317,0.5,0.3333333333333333,0.5,0.38485631439834833,0.000701696324540535,0.3431574578953197,0.0001696456857261196,0.4371481560579804,0.0005349183742170416,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,9,0.760522386059165,0.5,0.7561178803443909,0.5,0.3333333333333333,0.5,0.4041298720985651,0.0006279175395320635,0.3014749426082855,0.00011027601180049247,0.4587963456898094,0.00048596239182623676,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,10,0.7570728585124016,0.5,0.7507164254784584,0.5,0.3333333333333333,0.5,0.41345250559970737,0.0007233126580103999,0.3114835905561738,0.00017754132758357919,0.4723288183113887,0.0005611776652430311,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,1,0.7016580663621426,0.5,0.666079007089138,0.53125,0.3992490613266583,0.53125,0.01979508515796624,0.0005424371229310054,0.93000715512893,0.0008218473054981672,0.24508796895180027,0.000390061176601484,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,2,0.6197931058704853,0.765625,0.5642835199832916,0.8125,0.8056680161943319,0.8125,0.06104977638460696,0.0005199880697546178,1.1201532007194412,0.0009364846128455321,0.27233761713574695,0.00019705189815717738,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,3,0.5490243341773748,0.8515625,0.5007326938211918,0.890625,0.8903841448495229,0.890625,0.09527632687240839,0.0008810852195892949,1.1763517797689724,0.0009712244666361155,0.34118961940191594,0.00045965971538343653,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,4,0.48144119419157505,0.875,0.45928677171468735,0.890625,0.8899533284205354,0.890625,0.10698639135807753,0.0011683431876008399,1.3047833296390428,0.0010417373919719315,0.4144702805033364,0.0006265182112867861,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,5,0.4257618673145771,0.96875,0.4288400374352932,0.9375,0.9375,0.9375,0.11529055284336209,0.0013024018408032134,1.1570168176675417,0.0009788283730429565,0.4408532110125844,0.000698034462129973,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,6,0.41507857106626034,0.9453125,0.3990613631904125,0.953125,0.9531135531135531,0.953125,0.11010926542803645,0.0012984424320166,1.064725810646067,0.0008083504778135792,0.420643805627564,0.0006756435339049243,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,7,0.38983649015426636,0.96875,0.390516709536314,0.96875,0.9687194525904204,0.96875,0.11113848933018744,0.0012647205367102288,0.9370918104922941,0.0007240940774900162,0.4405076728130064,0.0006574806646672247,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,8,0.38154879771173,0.96875,0.3612515851855278,0.984375,0.9843711843711844,0.984375,0.10575467953458428,0.0011370451102266088,0.884809817264139,0.000706502780085684,0.41774338718762877,0.0006097950429903274,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,9,0.36522769182920456,0.9765625,0.34624477475881577,1.0,1.0,1.0,0.11501973262056708,0.001170997646113392,0.8297407234152585,0.0004942299665498251,0.407005609145707,0.0006001521661461299,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,10,0.34067434072494507,1.0,0.3437003344297409,0.984375,0.9843711843711844,0.984375,0.11625779187306762,0.0011427721328800544,0.7206645731024264,0.0006536799608325386,0.4492883116850143,0.0006167583469427742,converged,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,1,0.8339239992201328,0.5,0.6900558546185493,0.5,0.3333333333333333,0.5,0.2481442168354988,0.0007703497794864234,2.0492621494698047,0.0010210229354903066,0.5590068203388047,0.0005611262248765159,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,2,0.7015762627124786,0.53125,0.6926797330379486,0.5,0.3333333333333333,0.5,0.2691375706344843,0.00026549288941168925,0.9257673513571449,0.0005679941380663544,0.3791922939413689,0.00025428249167693613,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,3,0.7098087407648563,0.4609375,0.7199710384011269,0.5,0.3333333333333333,0.5,0.23306894907727838,0.00020589180530805606,1.2061565890840673,0.0005913370945362965,0.3106452127421194,0.00013688778323575612,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,4,0.7418529242277145,0.4609375,0.6937363371253014,0.53125,0.45454545454545453,0.53125,0.20089999143965542,0.00021550509791268269,1.3779355775796063,0.0005017050924251025,0.299721985748851,0.00015445672014039737,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,5,0.6825033277273178,0.546875,0.6963767558336258,0.5,0.3333333333333333,0.5,0.20199748501181602,0.0003066861645493191,0.7666860673667537,0.0003902849638855613,0.24876030455793996,0.00011557813973846296,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,6,0.6830819062888622,0.515625,0.6946395263075829,0.5,0.3333333333333333,0.5,0.31814255425706506,0.00020338432341304724,0.9993044752637372,0.00022941978092794402,0.356697176356082,8.696081707895492e-05,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,7,0.6715756170451641,0.6015625,0.6961161121726036,0.5,0.3333333333333333,0.5,0.21442552865482867,0.0001282422249460069,0.6711539397339544,0.00016559588553095666,0.24380288450703358,5.646056399743487e-05,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,8,0.6794387996196747,0.6171875,0.6911290138959885,0.5,0.3333333333333333,0.5,0.24471419351175427,0.0001354632577204029,0.9845708635478774,0.0004630543119190668,0.24887972733854885,9.61935562857857e-05,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,9,0.6786994785070419,0.609375,0.6983947604894638,0.5,0.3333333333333333,0.5,0.2811401542276144,0.00020355062861199258,0.9132906758440557,0.00032730413752925637,0.2749281710343074,0.00011779917725202475,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,10,0.6738296933472157,0.640625,0.6776556670665741,0.609375,0.5390377412849323,0.609375,0.3054854883812368,0.0002984972170452238,1.2385174748852552,0.0004433150048153893,0.3531874571248817,0.00011356696932118373,converged,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,1,0.696345217525959,0.5,0.6954558938741684,0.5,0.3333333333333333,0.5,0.07669024867936969,0.00036208313485985855,0.15151162803660612,0.0005689289755531318,0.27049883524376916,0.0002498575889897905,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,2,0.6957425847649574,0.5,0.6953895539045334,0.5,0.3333333333333333,0.5,0.0867568557150662,0.00026895739438259625,0.19185422580018463,0.0003257328795734432,0.293981914731865,0.00020898301580823402,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,3,0.6948485895991325,0.5,0.6919212192296982,0.5,0.3333333333333333,0.5,0.12022451777011156,0.00019234457818129158,0.29239320699477395,0.0005455547565581664,0.40097571946692023,0.00012797188729063436,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,4,0.6896686926484108,0.53125,0.6764813661575317,0.84375,0.8423645320197044,0.84375,0.06514133018208668,0.0004930890954710776,0.29360798402800375,0.0006834932167084711,0.21695539228522115,0.00016999208873427898,converged,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,5,0.6948078386485577,0.484375,0.696951225399971,0.5,0.3333333333333333,0.5,0.09705280896741897,0.00025398469779247534,0.2977083941322265,0.000571658704729252,0.3207728360230448,0.00011292818323292128,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,6,0.6760976761579514,0.546875,0.6666650250554085,0.625,0.574750830564784,0.625,0.09364754392299801,0.00033253901983698597,0.8640306048003311,0.0007217901711076942,0.1988739889925071,0.00018626391859138814,converged,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,7,0.6491644643247128,0.6796875,0.6387840062379837,0.75,0.7477832512315271,0.75,0.12732166331261396,0.0005809792237414513,1.4078408093846861,0.00047100203860349517,0.3545204763804344,0.00032071767459414084,converged,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,8,0.636832844465971,0.671875,0.6595780700445175,0.609375,0.5390377412849323,0.609375,0.11254751146771014,0.00040316691593034193,2.223333542846154,0.0005863356801895107,0.26673832132240816,0.0004460059215151504,converged,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,9,0.6231818944215775,0.75,0.6100936606526375,0.8125,0.8056680161943319,0.8125,0.16518121026456356,0.0006910279334988445,2.3963962501520704,0.0005545237773243077,0.3197568837342173,0.0004955354190080755,converged,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,10,0.6061071678996086,0.8359375,0.644569881260395,0.671875,0.6322845417236662,0.671875,0.12045800196938217,0.0006600639680982567,2.1513502339749273,0.0005712511313236341,0.3978335499113264,0.0006127184706607963,converged,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,1,0.757587656378746,0.4453125,0.7565950714051723,0.5,0.3333333333333333,0.5,0.24070662586018443,0.0005278819389786804,2.1824109880190754,0.0005371272158241182,0.49180106283987696,0.0004242276454446811,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,2,0.7495364807546139,0.5,0.7096095234155655,0.5,0.3333333333333333,0.5,0.23045983747579157,0.0005206420428294223,0.9265466998328167,0.00023817031085579158,0.4763605745007436,0.0004524780766241943,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,3,0.7210318259894848,0.5234375,0.700663685798645,0.5,0.3333333333333333,0.5,0.14972336194477975,0.00030559054903278593,1.8163651091523705,0.00018732508299540055,0.2956405437019112,0.0002703074524009889,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,4,0.693269569426775,0.59375,0.7247525528073311,0.5,0.3333333333333333,0.5,0.16859442624263465,0.00019817987185888342,2.1144027402663172,0.0002089823852658835,0.3217717203125295,0.00013530697987052242,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,5,0.7397788763046265,0.5,0.7498574107885361,0.5,0.3333333333333333,0.5,0.2713442195672542,0.00031521287473879056,1.6887601096542715,0.0004449602953599828,0.5501343572016157,0.00023049582491868606,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,6,0.746427871286869,0.5,0.7429146319627762,0.5,0.3333333333333333,0.5,0.20908334967680275,0.000663205013552215,0.6041051249567113,0.0003008157818362925,0.432853170690475,0.000558539536564483,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,7,0.731886237859726,0.5,0.7330528646707535,0.5,0.3333333333333333,0.5,0.21674334653653204,0.0005788578600913752,0.8724334957214008,0.00020744888616353762,0.42713178369075455,0.0004541561822264641,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,8,0.6940534487366676,0.5234375,0.6641302183270454,0.640625,0.5972640218878249,0.640625,0.2268227026797831,0.0004541962989605963,2.1643575297825697,0.00023713588012653754,0.43377929896115297,0.00033833670401183473,converged,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,9,0.6368184052407742,0.6953125,0.6440539546310902,0.578125,0.4867834867834868,0.578125,0.1720795447472483,0.0001457378941722709,1.6996755464630824,0.0001753733891301238,0.31707751602845935,8.240972008258648e-05,converged,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,10,0.6171916984021664,0.6796875,0.6210590973496437,0.6875,0.6825396825396826,0.6875,0.166830524278339,0.00017729986575432122,1.8113081475033856,0.00028396423910981625,0.3106573506850203,0.0001103277498465901,converged,0.4,0.55
